SPECIES_GROUP,LENGTH,RANGE,ERROR,HX,HY,HZ
other_fish,,438.36,3.549228198,67.80255509,433.0524915,5.346623881
other_fish,,279.06,8.454276554,118.1461241,245.2702259,61.30843602
other_fish,,417.69,4.740506714,-14.3239911,406.4815784,95.02249669
other_fish,,282.69,4.172116511,83.76432892,257.1682553,82.21966771
other_fish,,606.17,12.82420391,145.0231608,553.2548808,200.7875586
other_fish,,427.68,2.163725227,52.83715515,408.635296,114.6082047
other_fish,,434.97,4.652202878,116.7691548,418.8934809,-9.399664542
other_fish,,359.6,3.004312117,53.78721351,337.051976,113.212491
other_fish,,260.72,6.321831075,54.31798588,239.8879185,86.4730599
other_fish,,206.08,11.58362379,-43.85901891,192.7746624,-58.16327319
other_fish,,386.53,1.503551864,82.71027126,376.8409265,-23.57691801
other_fish,,330.03,13.06414921,10.68284868,313.4636058,102.6902455
other_fish,,352.91,1.063316519,35.13361346,351.1007371,6.264822152
other_fish,,293.37,6.314711826,45.20914505,286.110111,46.48483852
other_fish,,303.67,3.890711672,11.42009315,303.3216276,-9.024924447
other_fish,,226.94,14.61413269,51.68712829,214.146892,-54.49435987
other_fish,,388.47,11.96519117,-50.33930377,382.7488108,43.35308799
other_fish,,290.78,3.174555037,127.5949793,259.0941499,33.84501052
other_fish,,380.4,4.797742315,91.24057429,367.0809493,40.42769078
other_fish,,404.07,4.018884492,96.61944727,388.5788601,54.23130206
other_fish,,219.75,1.731442603,98.46632059,195.9510325,-14.00902794
other_fish,,426.18,0.712912456,-87.4292699,417.0611591,6.95932321
other_fish,,379.76,18.48244452,9.682366343,378.6831467,-26.90125115
other_fish,,273.99,2.664524188,113.1449981,240.535816,66.43577433
other_fish,,375.05,13.15084437,-35.05107897,353.0913567,121.4982061
other_fish,,336.01,2.30806708,4.926911106,330.1194338,62.45074793
other_fish,,308.32,4.425472994,28.41214258,306.9069973,7.962837358
other_fish,,420.4,10.64203219,82.17080914,411.7959224,-20.11154911
other_fish,,435.5,8.371362291,153.1771696,405.8247883,-38.76797654
other_fish,,334.56,5.005302555,24.29786389,328.7554496,-57.08148555
other_fish,,526.72,3.641882793,39.22371077,522.5056516,-53.71642577
other_fish,,362.51,1.319833383,-66.19038411,351.2372037,60.53377864
other_fish,,358.55,1.557855945,-10.9822317,348.5801502,83.24486169
other_fish,,375.94,0.304802517,-9.866318057,354.9515218,123.4497135
other_fish,,361.32,7.056841815,24.27268831,359.0280895,32.63387893
other_fish,,356.73,9.998934815,101.9615457,340.8868298,25.64251765
other_fish,,377.72,4.082526125,130.3849055,342.3362434,92.0753125
other_fish,,358.91,7.576325794,-13.51980719,346.832035,91.34046862
other_fish,,396.99,9.763914208,-2.948143144,395.3270197,36.13579184
other_fish,,372.44,8.001097986,94.8295845,351.6508569,77.83050391
other_fish,,288.47,5.371747333,118.0527576,253.0258607,-72.4917908
other_fish,,357.64,5.551357553,-97.32126234,325.3126723,112.2918925
other_fish,,399.21,3.364706197,-25.66355517,398.0232116,16.93110816
other_fish,,327.79,2.044113414,-65.1562122,321.1981676,5.638245546
other_fish,,375.93,2.011182901,8.416009395,375.5481787,14.62388634
other_fish,,403.38,0.063347197,-26.66806649,400.8977306,35.87234421
other_fish,,300.93,4.468640494,-53.37975117,291.0520858,54.73884834
other_fish,,351.98,3.938047876,-71.32950509,344.4388021,12.87546656
other_fish,,349.93,15.71288205,-138.1340397,321.3275862,-10.94719382
other_fish,,340.72,6.421299668,31.87872343,321.0193237,109.6247491
other_fish,,351.45,7.349520189,-123.6799376,326.5684172,39.69397942
other_fish,,342.7,8.412000154,-39.80929579,326.6360449,95.73532363
other_fish,,537.67,7.575652524,-145.0768809,508.2057611,98.84558456
other_fish,,381.65,6.629574354,-19.70733228,364.4383659,-111.5988126
other_fish,,380.35,14.56658552,-104.4298224,360.1065331,63.93014739
other_fish,,376.83,10.63776269,4.59347663,363.7489991,98.30749073
other_fish,,457.01,5.284263523,84.29975226,438.6265749,-96.72149418
other_fish,,302.38,26.92094802,102.2616625,284.4636857,7.359060126
other_fish,,444.18,7.151390212,104.7018531,427.4048805,60.44861784
other_fish,,371.51,10.13596506,76.34372254,357.536149,-66.04735627
other_fish,,374.89,7.839946058,31.43415826,363.0312806,88.092754
other_fish,,283.97,0.028360929,61.05727427,261.1018278,93.46417069
other_fish,,462.59,11.3606497,63.58377388,456.4600211,39.85630478
other_fish,,321.49,8.67800587,-52.66127339,315.6521485,30.80874845
other_fish,,313.69,1.145368239,-50.7743469,296.6916431,88.30108536
other_fish,,351.65,4.061292855,-26.73009693,343.0683014,-72.46249874
other_fish,,424.07,6.681519909,-59.8766197,418.984737,-26.55086365
other_fish,,416.78,6.634136767,-33.81403611,415.1948793,13.24458305
other_fish,,344.13,14.01161717,-74.79321563,327.0130483,76.75747294
other_fish,,286.39,0.641011251,116.3447732,254.4985843,60.93960203
other_fish,,325.18,16.57373447,86.31517379,297.0782195,-100.1818553
other_fish,,344.86,5.872298488,128.7426066,315.9984393,-49.97555005
other_fish,,378.53,1.274679245,-47.43891271,375.2982596,-13.73101435
other_fish,,434.52,0.592936702,62.73832107,429.6882498,15.35655628
other_fish,,393.08,7.027498591,139.8731532,360.0475586,72.87144506
other_fish,,314.12,2.48542484,110.5405818,285.2067254,-71.48881185
other_fish,,373.23,12.26215381,-15.90801907,360.1787111,96.53301472
other_fish,,409.75,7.186843386,119.2188169,373.0674885,120.4355356
other_fish,,451.69,0.067320405,171.285499,406.8040447,95.90690476
other_fish,,321.36,3.393907536,-42.69050029,318.1305085,15.50321797
other_fish,,345.85,2.469142599,80.27994541,334.9475645,-31.22099168
other_fish,,373.28,3.946411952,-25.93332677,372.1965744,11.73783631
other_fish,,313.9,10.1281396,-9.74512073,297.9169599,98.41898832
other_fish,,323.34,10.56639362,-19.50794509,310.5621907,87.8625365
other_fish,,411.34,8.89488666,-48.10677333,386.6554928,131.8444805
other_fish,,337.6,15.44179924,12.14186428,320.1906235,106.3101949
other_fish,,219.29,4.36286978,67.62645171,208.6033276,0.288326492
other_fish,,255.42,1.773365504,89.73826698,225.5108752,-79.56867305
other_fish,,291.09,13.69307779,130.1103258,260.0760715,-12.89418111
other_fish,,431.54,7.373303977,-22.66113607,430.8621101,-8.324708859
other_fish,,259.94,14.80707854,69.94468264,249.4538816,21.24004963
other_fish,,344.07,7.449049088,-1.73505312,344.0270377,4.99325007
other_fish,,408.36,5.018581224,-110.4632664,372.1467379,126.7355808
other_fish,,225.7,10.18062762,-17.17653073,224.830023,-9.852839
other_fish,,383.79,4.223640724,-76.04954592,373.9225149,41.19324697
other_fish,,556.99,1.245831287,-85.40084346,534.793218,130.1447722
other_fish,,391.46,8.428261667,106.4735618,376.7012827,0.036691388
other_fish,,424.81,12.92793282,33.96852046,402.1039966,132.7442189
other_fish,,425.18,1.949360761,123.1497085,390.2314556,115.4658574
other_fish,,522.09,5.431479138,159.8083731,496.7330152,-17.32486719
other_fish,,265.73,6.00803072,-44.39012975,255.9074413,-56.13502142
other_fish,,232.1,8.20613165,99.16862917,206.0814744,39.54985397
other_fish,,434.27,2.003737696,-149.6578229,401.8188036,68.8248269
other_fish,,377.85,7.350884107,113.6872307,357.4955387,-45.16286622
other_fish,,365.14,11.62731253,-80.2773015,339.8333525,106.7442839
other_fish,,362.26,3.260403319,18.44345605,341.7876361,118.6464335
other_fish,,239.38,18.94293503,-44.19568413,227.3510773,-60.5097267
other_fish,,365.59,5.209628435,-60.10166971,346.3419648,100.4540284
other_fish,,416.31,1.897972117,-98.73317359,392.4275253,97.80930885
other_fish,,332.81,5.166584098,-63.041105,323.8644264,43.60922093
other_fish,,447.61,4.794463685,95.58634808,435.2962746,41.6360742
other_fish,,563.87,5.467995672,165.2394354,538.9855865,11.88904729
other_fish,,328.11,10.99154074,108.491972,306.8132565,-41.82107896
other_fish,,479.28,8.145851737,-26.44968356,468.5178143,97.44859494
other_fish,,473.99,10.13468768,-65.13770793,446.5582845,144.9614286
other_fish,,564.89,2.786090606,43.11367796,536.7279012,170.7621531
other_fish,,336.22,9.874740822,74.12179414,311.5724463,102.333432
other_fish,,330.12,7.584038349,-68.67593286,311.9352593,83.43290918
other_fish,,289.75,17.00217917,-68.90129073,267.1718617,88.47490229
other_fish,,358.92,8.012972377,118.8073459,338.6663898,3.469081682
other_fish,,310.45,6.553917418,86.25238215,297.1867612,-24.89357247
other_fish,,289.96,5.230913247,-4.17672187,275.0102782,-91.8122128
other_fish,,461,11.2222075,78.91114009,452.2736433,41.79454269
other_fish,,433.84,14.54557072,9.16581583,423.3415764,94.43899002
other_fish,,449.04,1.668289285,-19.76062433,436.0869458,105.237123
other_fish,,386.16,9.962079564,105.5533969,350.9030413,121.8543366
other_fish,,502.3,4.934667702,176.932371,449.7123611,136.9590449
other_fish,,352.5,0.829603373,112.957879,329.0750039,-56.62094936
other_fish,,371.74,9.278307845,-19.02306107,361.1057646,-86.22520871
other_fish,,314.54,6.749472869,77.82223242,289.0490205,96.57725453
other_fish,,440.19,1.922878208,135.0719592,400.9032761,121.6372751
other_fish,,449.84,14.56021402,2.900649638,439.2760878,96.88530526
other_fish,,363.84,5.95456218,4.934697508,359.7292683,54.28776971
other_fish,,474.14,5.426237056,-76.61597542,448.0059615,135.0088003
other_fish,,377.25,0.695646007,-14.0601097,372.6041602,-57.33501473
other_fish,,324.92,1.858037729,121.538297,299.2274174,-35.51342513
other_fish,,392.25,9.328818401,10.75117954,389.6289722,-44.00690087
other_fish,,341.89,1.845701391,109.5382566,309.0467057,96.86023156
other_fish,,768.98,5.819729181,224.8985851,696.1526391,236.9138801
other_fish,,412.57,2.167094313,113.5727401,379.5467218,115.1559756
other_fish,,298.13,24.23568447,47.60031566,277.5977654,-97.73774728
other_fish,,398.25,4.562226332,121.0751685,366.1483898,99.39448319
other_fish,,390.6,17.40570693,130.0654601,347.8170146,121.1485696
other_fish,,410.38,7.070476026,-32.95425629,390.9903516,120.2305609
other_fish,,270.68,1.121373597,-48.60193636,252.3536375,84.98131916
other_fish,,422.9,13.95136193,-92.39037485,401.8777911,93.81688567
other_fish,,333.68,5.232814844,66.36618422,326.6938593,-14.52361567
other_fish,,250.59,7.559331625,98.20951867,218.3297101,-74.05617135
other_fish,,376.92,6.297178687,153.8016201,339.8950041,-53.70177794
other_fish,,399.57,5.290378206,17.35884817,384.6652246,-106.7175171
other_fish,,376.45,2.654995905,-19.31328454,356.3912923,-119.704066
other_fish,,502.91,1.399298333,-69.63049586,483.1928451,120.8162308
other_fish,,445.46,7.868584527,-47.62324756,418.414077,145.2321711
other_fish,,437.35,2.565731687,-162.0047324,399.192905,75.3329037
other_fish,,241.75,6.811365354,-44.57555917,225.2315053,75.68490396
other_fish,,373.15,4.43263957,-105.7452012,345.7472593,92.30186413
other_fish,,359.13,4.499943729,-106.8251838,338.2986502,55.81024655
other_fish,,366.33,10.79045716,-113.3546618,346.8073395,32.77134494
other_fish,,329.55,16.07851279,-111.5429225,301.0637837,-74.2960973
other_fish,,449.05,17.62365781,147.9757267,403.5489523,129.9881833
other_fish,,529.77,13.26746402,157.6708854,493.2265047,111.9302208
other_fish,,341.63,7.8773938,74.7244039,322.9275834,82.72993595
other_fish,,369.76,1.639098747,51.00003891,363.4731025,-44.84197725
other_fish,,422.04,8.362525254,43.63661152,419.6543317,10.37584355
other_fish,,409.24,2.635970469,65.26650048,403.9185069,8.01695872
other_fish,,585.84,0.933537052,129.3030952,569.4535987,-47.01412456
other_fish,,510.42,5.890847651,192.1496461,469.9791691,52.25124894
other_fish,,339.65,24.08469775,68.28620908,329.2081051,48.16364891
other_fish,,368.99,6.146800745,9.241243529,368.3344668,19.8796157
other_fish,,411.05,3.318516176,28.94842057,408.9355002,29.88390423
other_fish,,399.92,4.691531056,19.78611896,394.4685245,62.73165699
other_fish,,234.44,9.616487142,-82.09340271,219.530953,-5.306427191
other_fish,,402.53,3.9342711,-157.2017055,370.3909422,11.50827557
other_fish,,405.8,7.533522657,-120.6297512,384.5247626,47.54600728
other_fish,,390.17,1.854649457,64.88181811,378.6350845,-68.23120019
other_fish,,330.7,0.505402033,68.61580475,307.4884565,100.5155136
other_fish,,308.13,9.258660122,114.6973406,285.8824608,-7.836036412
other_fish,,392.63,10.58945185,94.34079665,375.3623067,-66.03180092
other_fish,,432.15,23.66146191,-64.76250756,422.9619159,-60.50770676
other_fish,,306.19,19.94314187,-114.9245629,281.3355977,37.37840408
other_fish,,371.1,1.017096892,32.18585424,369.5398845,-10.92965322
other_fish,,376.01,1.78433644,-71.31279563,354.3786284,103.5134485
other_fish,,333.35,5.293946478,120.5649487,292.9292081,103.8283385
other_fish,,341.4,3.431314827,123.7295004,317.3743776,22.74785934
other_fish,,614.65,8.755803614,46.64233649,593.3517685,153.4587159
other_fish,,375.66,16.3636699,42.74583166,362.9818366,86.82569294
other_fish,,354.99,13.1985841,-108.8083399,332.2545488,61.54141249
other_fish,,334.46,4.912932002,10.42947496,334.2031277,7.797771939
other_fish,,502.85,4.409573996,-46.90680038,491.5933726,94.85035619
other_fish,,476.07,8.739773862,28.05828137,455.6033424,135.1930183
other_fish,,353.73,1.552043864,92.14405759,330.1164206,87.51408419
other_fish,,232.2,13.98686209,72.22397395,210.1644538,67.32219855
other_fish,,347.53,8.412875502,-71.35992244,324.3211226,102.47831
other_fish,,338.36,0.127363925,-137.3450564,309.2277997,-2.16834372
other_fish,,430.1,2.973602951,-18.23574381,426.9564225,48.63478161
other_fish,,339.39,11.36084528,-107.6152609,310.2385747,85.75193689
other_fish,,416.76,3.607409127,137.331328,392.9606612,20.25920572
other_fish,,426.14,3.04529875,6.294069942,421.6515889,-61.36685033
other_fish,,449.94,12.89450314,-75.29455827,442.2379889,-34.71640449
other_fish,,477.38,4.797845721,-129.0189691,458.3102406,34.66332488
other_fish,,306.15,7.711570909,-87.8455982,280.2970294,86.29860726
other_fish,,398.67,0.356607782,25.05080126,392.5881983,64.68685003
other_fish,,432.58,6.029319225,-48.3641829,428.6381256,32.43762066
other_fish,,453.66,1.261864216,87.50322362,429.8897115,115.5057084
other_fish,,336.59,1.070913919,-41.13691116,320.5226247,94.14958429
other_fish,,440.77,2.74699571,-27.26946451,416.3984924,141.9445009
other_fish,,429.87,7.138681867,-36.07906079,423.1576491,66.50248892
other_fish,,445.41,4.026524257,-73.95121311,419.7311081,129.4040886
other_fish,,530.77,7.338598997,-73.34815924,507.3748836,137.517931
other_fish,,345.38,12.18186264,-123.44474,320.752579,-34.12228789
other_fish,,292.53,5.209550744,-117.4552816,263.1735344,50.17960943
other_fish,,483.36,5.546620052,-51.98211211,476.2638675,64.09423846
other_fish,,463.33,0.68223266,-12.80517943,462.7001672,20.58454149
other_fish,,397.09,1.757342888,-67.20648968,384.7998743,71.38747977
other_fish,,467.34,9.155341898,45.11481069,461.1813916,60.71013389
other_fish,,356.56,7.942207377,-100.9511747,341.9047967,-6.589606664
other_fish,,508.69,3.311021447,-72.58133375,503.2774978,14.43939451
other_fish,,476.53,13.57778804,-119.6801224,458.5366576,-49.98006078
other_fish,,516.2,1.224056039,-163.9339359,484.4025125,-70.33756678
other_fish,,407.41,1.045190956,-114.6926641,372.0388372,-120.0603821
other_fish,,423.19,3.365765397,6.799655028,420.2822922,-49.05543531
other_fish,,533.33,7.295458324,25.96102221,531.4083836,36.99233415
other_fish,,423.53,5.389654342,146.8015313,395.6736013,-35.57341059
other_fish,,559.52,11.81018528,-29.22587974,558.7590022,0.39202361
other_fish,,584.97,2.091392862,108.6689572,574.1719565,-26.60247723
other_fish,,410.01,15.17965186,115.3243053,388.3785227,63.03004367
other_fish,,412.11,4.588076681,-103.131456,396.5367839,44.19490363
other_fish,,383.5,9.76794148,17.30601107,361.7489399,-126.1280918
other_fish,,409.62,3.200440659,172.1090199,369.0866187,44.06153581
other_fish,,394.08,0.095477607,82.83967866,379.2476319,67.86850977
other_fish,,359.98,0.734839905,123.4535903,336.2596948,35.66914718
other_fish,,350.01,0.512703137,93.6697761,319.7429297,107.2339137
other_fish,,516.85,11.71462012,70.50957936,500.441595,108.2811207
other_fish,,311.13,1.509981025,35.41916482,300.3837864,72.90780068
other_fish,,273,1.934757333,104.8021094,243.8916804,-63.75358491
other_fish,,334.51,4.773890302,-93.66046703,318.3752437,-41.97419745
other_fish,,393.69,2.406334811,-92.30385227,380.6951918,-39.31991549
other_fish,,341.93,7.609931987,-17.8603568,339.1775948,-39.45471281
other_fish,,390.43,5.028335892,-42.90364081,384.1285492,-55.12509864
other_fish,,500.17,6.55981391,114.1310959,478.1648916,92.20409164
other_fish,,640,8.992762524,46.05012984,610.0494468,187.9398359
other_fish,,352.18,3.001641523,60.90300597,341.9167159,-58.45352432
other_fish,,231.8,0.950808073,-58.12289138,210.9272993,-76.56045475
other_fish,,407.53,7.040155545,112.4920465,390.994527,-23.44552275
other_fish,,410.11,2.757693298,139.3149124,384.7375905,-27.60854362
other_fish,,459.4,3.194874219,3.376696245,455.7529018,57.64310579
other_fish,,406.49,6.125863667,170.3669177,366.2110071,45.77740664
other_fish,,471.68,7.76249329,38.94562798,455.9424577,114.3577628
other_fish,,541.65,1.427196425,92.56777408,531.3442597,-49.88662134
other_fish,,398.84,0.434460266,-70.27328063,385.6783671,-73.42033164
other_fish,,438.27,11.3620113,35.54583658,428.7062357,-83.83682783
other_fish,,755.27,20.91431456,-151.9236316,734.9889394,-84.52426243
other_fish,,264.61,3.425590398,119.0437722,236.2906224,-3.579761916
other_fish,,235.8,6.590044663,-65.08505626,213.0363875,-77.33719946
other_fish,,429.22,7.099353056,144.9551598,401.6431442,43.61028293
other_fish,,462.73,6.231517313,122.4135728,438.7692781,81.36003433
other_fish,,405.42,3.388316825,30.84409345,383.7968914,126.9447961
other_fish,,417.45,0.23418287,126.1883451,396.9613749,27.64318004
other_fish,,330.37,0.906339006,34.33306933,326.5294508,-36.62532844
other_fish,,318.31,4.714900831,-24.47048411,314.4757361,-42.72546016
other_fish,,280.6,8.847730774,-60.66959153,269.8652122,-47.20999273
other_fish,,332.33,13.44602929,91.80228591,304.1800108,-97.41070157
other_fish,,312.16,5.44320948,-102.5494334,293.2206551,-30.79206748
other_fish,,472.63,4.638884034,-142.7620401,446.9693059,-56.70872579
other_fish,,359.01,1.957541593,-42.42192623,351.915765,-56.92878355
other_fish,,460.37,5.079094258,4.576643095,460.1962683,11.87504235
other_fish,,372.2,4.372943593,89.72054722,361.0981374,-9.478965831
other_fish,,405.07,2.19393309,-99.86774108,391.5940375,-27.67116433
other_fish,,435.88,13.8833271,62.60710976,429.7313957,-37.41356607
other_fish,,395.65,4.520009774,46.12829433,391.9140427,28.55871663
other_fish,,351.46,10.87116014,7.06515249,351.3553552,4.896169996
other_fish,,339.03,1.397850849,145.8907723,305.4367953,19.0685416
other_fish,,418.36,1.243114758,149.7373935,390.4432134,12.58117276
other_fish,,365.74,7.919613407,5.350685675,355.7531121,84.73160934
other_fish,,376.32,3.389248962,152.9777564,343.6515843,-10.83592665
other_fish,,354.86,14.12955882,51.39966972,334.8973733,-105.4791198
other_fish,,394.93,5.179481193,-95.30793759,362.5184711,124.3716257
other_fish,,487.48,5.294844667,-8.545599178,485.7094349,-40.62265542
other_fish,,362.27,2.460514439,108.3814866,326.6836936,113.0226309
other_fish,,301.9,5.018003924,108.1848693,265.9693372,93.26539516
other_fish,,449.34,2.099277062,96.61620635,437.6462537,32.27982501
other_fish,,355.91,0.499612161,-9.116199512,343.9699676,-90.97649197
other_fish,,322.62,4.017690701,-94.04660575,296.637329,-85.10672818
other_fish,,348.87,10.9924806,-99.25956811,333.3284227,-27.38257178
other_fish,,446.49,9.808355746,179.2917726,396.2291627,101.0514628
other_fish,,443.65,1.436883736,22.15287067,431.5827507,100.3622763
other_fish,,659.81,5.030619698,-3.332631231,659.7456834,8.768527131
other_fish,,344.08,10.72732553,77.99148891,326.2845736,-76.44905612
other_fish,,465.12,0.026439121,120.0341398,448.9494726,19.40761818
other_fish,,356.56,0.013484829,-24.02645855,354.5278094,29.50368804
other_fish,,417.22,7.261758436,-51.85143547,409.3506261,61.77416742
other_fish,,258.68,2.260256474,-56.69002807,252.239577,-8.624360434
other_fish,,409.32,1.023254278,-75.27268043,399.6704248,46.28333805
other_fish,,354.21,11.56826269,-17.83754666,347.3966407,66.80350674
other_fish,,337.87,1.206125576,-86.55160124,326.4884765,-8.525754724
other_fish,,334.1,9.337764097,103.9307531,316.7635935,-21.95960534
other_fish,,297.8,2.433721782,-30.18669873,293.242139,42.22745216
other_fish,,293.95,0.476168287,77.70410496,279.8639045,45.21951127
other_fish,,393.4,2.991894173,83.12498751,378.2920234,68.88421293
other_fish,,278.55,2.411007829,-108.057746,255.5972899,24.13453347
other_fish,,427.9,5.597995825,44.97730875,406.7416444,-125.062051
other_fish,,436.12,4.69711479,62.02443455,430.5035468,31.93643801
other_fish,,313.32,4.580716332,-93.33588765,298.0978523,24.41937938
other_fish,,315.44,0.4165363,-26.11436645,296.185279,-105.3421335
other_fish,,477.88,11.79383099,134.1960077,458.1048392,-22.30971892
other_fish,,243.07,5.59444649,35.54688875,230.0737489,69.89891427
other_fish,,363.53,4.416531545,63.44799312,345.8539309,92.25600967
other_fish,,351.17,4.781817059,-41.48271534,340.2929239,76.15989564
other_fish,,349.41,7.87090704,38.76847154,343.5147915,-50.78525045
other_fish,,327.53,0.968129451,5.596793425,321.1293646,64.17878112
other_fish,,489.91,3.721397086,48.50606177,484.2203983,56.46792439
other_fish,,351.94,0.502880066,-63.83640208,346.068027,4.918313385
other_fish,,339.7,1.617896401,-121.3098638,305.246486,86.63978629
other_fish,,368.01,3.678545215,-26.23495966,367.0228727,5.973856692
other_fish,,390.25,13.03214739,153.3582454,356.4063958,41.87160003
other_fish,,460.42,2.352625094,3.353307548,452.9924194,82.2780977
other_fish,,401.69,3.418800252,99.12069521,368.2929351,126.053348
other_fish,,440.8,9.268869545,102.185936,426.0136545,-48.77541705
other_fish,,292.22,26.44169324,-63.22012201,269.2257551,94.40008851
other_fish,,471.17,4.694205854,-159.8616714,425.0134571,125.730149
other_fish,,348.82,3.785508278,-80.59390783,332.0308983,-70.23068896
other_fish,,502.6,0.607563916,166.783303,473.8749053,-15.31500389
other_fish,,358.62,7.409065964,72.93455331,350.2507387,24.72606329
other_fish,,508.57,5.681987791,-89.05564904,499.9694605,27.16686281
other_fish,,267.44,23.4495471,-67.71720001,243.7163294,86.83700016
other_fish,,382.56,1.151217274,9.312271428,372.9968409,-84.48812441
other_fish,,505.44,0.385910967,221.9639645,454.0259229,-7.726898628
other_fish,,351.26,4.126455872,-32.36722277,348.7864441,-26.20200674
other_fish,,477.81,11.0713473,-33.77802133,464.7422847,105.725593
other_fish,,433.74,0.954111657,-41.72430901,425.9910596,70.15746207
other_fish,,580.27,3.269895121,66.30473059,568.9603104,92.74158425
other_fish,,541.93,2.95486611,-7.487381746,539.3113909,52.67128469
other_fish,,336.23,4.044091445,-101.3648017,311.0746627,-77.50193457
other_fish,,197.56,0.253685615,14.89859877,185.4045928,66.59342808
other_fish,,209.92,11.25531812,-50.29430628,201.2213743,-32.3296938
other_fish,,299.71,3.12577986,120.536839,267.9737653,59.03909674
other_fish,,675.32,6.467918448,89.74295905,631.6940833,221.2939546
other_fish,,335.95,0.303956446,-7.132458294,332.7620819,45.62302922
other_fish,,392.55,17.02045843,-63.84663566,374.1259331,100.2527327
other_fish,,450.04,1.748763935,119.4359961,420.3159708,107.7380599
other_fish,,490.79,0.963943546,79.6203515,466.0540675,131.6308673
other_fish,,483.74,4.340835522,-49.31153747,473.2572923,87.15477739
other_fish,,393.52,0.987720454,85.54448338,383.1559333,27.0638439
other_fish,,608.48,12.17735929,-4.94576766,581.8070912,178.1214726
other_fish,,590.36,0.629814125,-99.27878676,551.5400302,185.6720393
other_fish,,336.73,2.665206692,-135.5149269,307.7417259,17.8093012
other_fish,,426.88,9.013973467,-154.7436284,395.531825,-42.82416651
other_fish,,365.54,9.950593204,-57.81364975,357.425533,-50.25799424
other_fish,,351.22,5.305762764,-67.58929386,342.9240976,34.54866341
other_fish,,328.55,14.82099994,141.7259239,284.9930046,81.48464908
other_fish,,394.58,19.86511882,162.8567789,340.5269479,114.9388173
other_fish,,320.96,37.35816458,90.10704433,-289.8576821,-104.2904879
other_fish,,515.51,4.546100265,-158.2149916,483.8114819,-81.49875688
other_fish,,350.31,10.52227797,-122.8074071,325.4087233,41.80699561
other_fish,,456.23,1.56994884,-88.36073302,439.4217222,85.13009241
other_fish,,544.84,1.047287068,-137.0625429,504.1589287,154.5564569
other_fish,,340.81,1.484642205,-32.02057622,330.8473409,75.28422311
other_fish,,190.32,16.97712877,77.297143,164.3665305,56.85346708
other_fish,,603.48,7.175595933,73.11182318,575.7370502,165.449443
other_fish,,347.11,13.38636193,147.7544225,310.2032824,49.25827825
other_fish,,642.9,2.738098084,-74.45914524,638.5451227,-6.424000785
other_fish,,455.26,6.298985166,22.00171058,450.5139625,61.79878543
other_fish,,467.61,4.555329385,74.34798105,459.8315351,41.03424803
other_fish,,748.24,2.207868075,281.1983056,692.2732017,39.25914745
other_fish,,367.23,2.093066059,-8.176821398,360.1473759,71.29072136
other_fish,,436.35,1.314337511,-33.94853008,421.7048508,106.8231302
other_fish,,417.94,3.975068867,-40.77239669,411.2518864,62.31161201
other_fish,,578.59,5.740865128,-66.05415677,547.2354419,175.8861351
other_fish,,396.27,3.653093973,38.73559174,391.6083158,46.64559768
other_fish,,674.56,3.49567021,90.67412864,663.75358,78.97716472
other_fish,,654.32,3.261187218,172.0790199,617.1392284,132.8934258
other_fish,,437.04,1.102366829,-13.49503892,436.8339157,0.593739656
other_fish,,504.79,2.751954529,98.90832805,474.1086278,142.2912035
other_fish,,638.26,3.257065152,-35.56850702,600.6042944,213.0440733
other_fish,,323.19,14.14914987,-94.37562776,291.9219716,101.6065733
other_fish,,448.49,4.672130862,-21.93054747,435.9460397,103.0090165
other_fish,,479.18,0.460115583,-6.000301546,473.7832731,71.48971512
other_fish,,517.74,0.860703589,14.80330315,516.364379,34.63756061
other_fish,,478.14,1.53840448,163.8381735,444.7061779,63.33583009
other_fish,,611.75,8.065437883,164.5507134,584.5014669,74.32600091
other_fish,,330.13,0.346443041,83.91631416,316.7133241,-40.42368675
other_fish,,390.04,8.148953958,-106.0895505,366.9055733,-79.08251712
other_fish,,511.24,1.745556618,178.3698664,455.2148331,149.4299888
other_fish,,377.06,11.19411711,0.485822175,361.3216599,-107.8152913
other_fish,,458.34,7.151639091,15.25245731,450.8453364,-81.14236761
other_fish,,446.78,8.986709671,31.11198423,443.0088915,-48.87535239
other_fish,,332.78,11.43298859,12.93185601,332.4698214,-6.156912304
other_fish,,408.9,7.657465407,-95.24154023,395.0710292,45.26843147
other_fish,,455.4,4.571300239,-72.19401073,438.4251843,99.80286854
other_fish,,758.52,2.069035196,-139.1988041,723.5320679,180.2137545
other_fish,,557.66,3.301851683,44.69491513,549.1656022,86.03088929
other_fish,,574.77,7.05892521,75.70844686,558.5532698,112.4408215
other_fish,,672.96,14.41248449,92.23020883,647.6084224,158.037281
other_fish,,370.66,5.896804763,98.17478419,338.0964065,115.9312454
other_fish,,424.62,1.345776823,-163.4987728,382.3445827,85.90870178
other_fish,,355.64,7.249778379,-140.601103,311.4293731,98.61518204
other_fish,,360.77,6.342988527,-80.07900143,349.5401917,-39.55536284
other_fish,,336.62,3.123335759,-52.698881,323.5401508,-76.52714414
other_fish,,402.07,6.091102193,-149.3052521,369.0881407,56.06647398
other_fish,,415.66,19.76699389,-139.7208935,390.8688244,21.75535783
other_fish,,482.33,6.421595968,-71.85322519,453.1480342,148.7840562
other_fish,,682.88,7.317783278,286.2585661,617.751112,52.53958982
other_fish,,508.98,15.39976238,87.96311317,501.307003,-3.823926496
