haul ,deployment_ID,frame_number,target_number,class,LX,LY,RX,RY,Length,Range,Error,LHX,LHY,LTX,LTY,RHX,RHY,RTX,RTY,hx,hy,hz,tx,ty,tz,target_link,dorsal_position,shape,shapegroup,useforlength,stereotarget,tilt,yaw
161,D20150802-T125500,87,1,Krill,700.9971468,819.1292579,190.3306197,830.2828481,2.35,48.5,9.352762383,676.1114482,788.8466609,709.0924945,832.0218487,171.7113199,802.3538985,195.8474492,843.0405164,-6.161730758,47.42196815,-7.384557373,-4.673978126,46.65563579,-9.032531465,,Dorsal DOWN,Semi curve,Nearly straight,Length,yes,38.55612136,140.6961202
161,D20150802-T125500,87,2,Krill,1024.328558,414.7247648,707.7382551,429.1772093,,79.87,4.690300591,,,,,,,,,14.31520395,77.29851473,14.11595769,,,,,,,,,yes,,
161,D20150802-T125500,87,3,Krill,1513.07901,1088.524357,1175.824463,1110.7047,,90.33,10.03558264,,,,,,,,,45.8021282,71.39376231,-31.06188928,,,,,,,,,yes,,
161,D20150802-T125500,87,4,Krill,831.1748074,101.2092983,455.919464,121.0646413,,69.77,0.404637772,,,,,,,,,0.667747279,63.15689168,29.62994268,,,,,,,,,yes,,
161,D20150802-T125500,87,9,Krill,1224.81719,1071.14504,944.9697179,1091.801861,,100.85,8.821986909,,,,,,,,,32.81838577,88.02374466,-36.69118378,,,,,,,,,yes,,
161,D20150802-T125500,88,1,Krill,1324.448531,955.0223614,996.6792334,976.7936484,1.44,92.62,16.48437575,1316.39144,956.393781,1339.019864,955.7080712,988.6221429,977.9936406,1010.050575,976.9650759,33.74653332,73.83457993,-23.01269966,35.11075441,73.41366089,-22.83493603,,Dorsal FAR,Straight,Nearly straight,Dont Length,yes,-8.551648178,164.4787578
161,D20150802-T125500,88,2,Krill,1229.374863,417.3487148,926.5979319,434.880515,2.04,92.45,3.078171573,1229.966288,437.654297,1229.769146,409.0687686,926.5979319,454.9559345,925.555053,426.5374836,29.89690371,79.83395389,12.94001773,29.77492962,79.50191156,14.95293872,,Dorsal DOWN,L curve,L curve,Dont Length,yes,-85.38428669,-78.95935907
161,D20150802-T125500,88,3,Krill,1227.207784,516.4857915,905.5841735,534.5555303,,80.7,1.822054086,,,,,,,,,28.00324937,75.38442257,6.79523826,,,,,,,,,yes,,
161,D20150802-T125500,88,4,Krill,1264.448921,498.6824716,969.832203,515.9221111,,89.2,2.909891509,,,,,,,,,33.41240321,82.2330449,8.78725797,,,,,,,,,yes,,
161,D20150802-T125500,88,5,Krill,611.9483219,1157.035068,183.8074119,1169.588723,2.23,65.01,25.32909187,605.6519403,1150.438859,635.3348819,1172.626108,176.5072594,1165.417208,197.8862775,1182.62471,-11.19135577,57.10025029,-27.86132859,-9.411620854,55.8117277,-28.2378874,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,3.435934946,142.3158324
161,D20150802-T125500,89,1,Krill,1251.721216,584.5925678,753.1399598,605.7766324,1.54,56.45,8.17243714,1251.908145,567.0087416,1251.228007,589.4533099,764.2488876,584.9190537,753.1399598,609.857463,19.33816393,49.03680943,2.221915921,18.90294449,48.01535965,1.147767361,,Dorsal UP,L curve,L curve,Dont Length,yes,30.00074578,69.42879766
161,D20150802-T125500,89,2,Krill,799.2991504,280.5447596,406.0426454,295.6335062,,63.63,6.399395306,,,,,,,,,-1.136109872,60.85470404,18.55710192,,,,,,,,,yes,,
161,D20150802-T125500,89,3,Krill,1119.070687,355.5435454,825.7254671,372.6858227,,88.28,0.54725083,,,,,,,,,22.62407658,83.05331001,19.59678599,,,,,,,,,yes,,
161,D20150802-T125500,89,4,Krill,1377.933897,1099.707135,1009.931321,1123.967847,,79.01,8.192064654,,,,,,,,,33.69920143,65.28318107,-29.0832349,,,,,,,,,yes,,
161,D20150802-T125500,89,5,Krill,946.2009191,978.5769505,621.1524034,992.0346636,,80.85,10.52438463,,,,,,,,,8.780523313,76.38914972,-24.99222709,,,,,,,,,yes,,
161,D20150802-T125500,90,1,Krill,1259.813574,698.0240865,755.1752137,718.9518468,2.62,54.9,8.85455876,1271.090844,693.487254,1214.963744,676.3769143,764.566457,714.3307588,705.6848523,696.293609,19.4678199,47.20769581,-3.324559387,16.96388033,47.12482194,-2.573498164,,Dorsal UP,Semi curve,Nearly straight,Length,yes,-17.8663633,-2.667236929
161,D20150802-T125500,90,2,Krill,1164.895768,632.2453531,760.4971155,650.147823,1.35,66.41,5.474633222,1184.971188,645.8027792,1163.852889,630.9417544,778.1935801,664.575514,758.5809378,650.3732557,19.76664782,59.52232583,-1.605392998,18.69737867,59.82338363,-0.832755435,,Dorsal UP,C curve,C curve,Dont Length,yes,-31.10435912,-24.78703219
161,D20150802-T125500,90,3,Krill,1297.354429,1043.400372,898.5746264,1067.761846,1.74,75.88,10.32283623,1292.391596,1042.964647,1322.391401,1032.336144,894.065973,1067.761846,920.4415955,1058.293674,26.30939694,60.38364868,-23.69672054,27.67293168,59.67517503,-22.87422398,,Dorsal UP,Straight,Nearly straight,Dont Length,yes,-32.66113575,160.3056809
161,D20150802-T125500,90,4,Krill,496.9905571,202.731601,158.1410187,216.6407968,1.91,80.86,6.895381221,492.3694692,209.1414972,506.9780698,188.7192697,154.5340959,222.5020462,164.4531335,206.9471919,-21.06737801,70.43989549,26.17833239,-19.77141107,69.23228656,26.88429724,,Dorsal FAR,Straight,Nearly straight,Dont Length,yes,-29.89718275,142.4894977
161,D20150802-T125500,91,1,Krill,905.7794612,890.4882489,337.1120936,904.6826887,2.21,43.78,11.55920925,899.183252,881.7932458,955.2510306,868.900655,331.9864127,896.7970257,386.7917706,884.1799649,3.035928419,42.30493446,-10.1345189,5.18068346,42.26088323,-9.621613151,,Dorsal UP,Semi curve,Nearly straight,Length,yes,-12.28143826,-178.0782155
161,D20150802-T125500,91,2,Krill,821.8277071,878.1953135,491.8682302,891.4742032,2.78,76.84,9.103800257,814.0321871,885.3911781,840.1171964,854.5089257,483.3911425,898.7684415,508.2309809,869.3943468,-0.399905582,75.05075994,-18.20966045,1.36339042,74.76180519,-16.08126738,,Dorsal UP,Semi curve,Nearly straight,Length,yes,-49.15829883,-172.746565
161,D20150802-T125500,91,3,Krill,1068.885726,773.2556208,520.759328,791.0009994,1.81,46.58,14.62954065,1068.885726,766.3595839,1050.896065,806.8363225,521.6661793,782.8393382,497.4079085,823.4209314,9.930880741,44.0143185,-5.928892352,9.108878367,43.50147991,-7.460298394,,Dorsal UP,Straight,Nearly straight,Length,yes,47.94003716,45.5236799
161,D20150802-T125500,91,4,Krill,623.9414296,708.4928391,198.9291565,720.8900624,2.43,58.66,5.952130773,622.712667,720.9674966,622.8422908,671.3215867,196.3219591,732.6224504,198.6684367,687.2572168,-10.05056416,56.42718554,-5.296960214,-10.07929452,56.65358838,-2.880711507,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,-70.56168335,-91.17130887
161,D20150802-T125500,91,5,Krill,1058.377028,1124.953093,706.3674861,1144.766312,2.7,79.63,12.77578121,1052.934012,1129.412046,1077.821779,1106.857507,701.546472,1149.030324,720.3701,1129.192249,14.97250334,69.91601568,-32.80979133,16.25245996,68.58220369,-30.83635169,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,-55.0025195,148.1021209
161,D20150802-T125500,91,6,Krill,1273.191721,607.1960517,921.5687589,625.6883782,,74.25,3.831664757,,,,,,,,,28.41308049,68.5960932,0.557423602,,,,,,,,,yes,,
161,D20150802-T125500,92,1,Krill,1164.635048,656.753008,659.0994856,675.5248288,2.45,52.69,5.276274421,1168.545844,660.9245238,1124.484209,624.9452006,665.8781987,680.217784,622.598723,645.2813398,15.17433696,47.88200699,-1.939377528,13.26584013,48.02004004,-0.413759617,,Dorsal NEAR,Straight,Nearly straight,Length,yes,-37.1201181,-14.97981158
161,D20150802-T125500,92,2,Krill,1271.24993,478.9987261,973.5048126,497.4079085,,88.45,1.001489145,,,,,,,,,33.52581831,81.22345645,10.09610273,,,,,,,,,yes,,
161,D20150802-T125500,92,3,Krill,821.1973194,746.2546379,486.5524726,759.6967379,,74.43,4.599508387,,,,,,,,,0.078958266,73.92525607,-8.622610274,,,,,,,,,yes,,
161,D20150802-T125500,92,4,Krill,1112.578936,148.3438582,461.3605714,168.9010446,,40.22,6.334543839,,,,,,,,,9.642576436,35.88354921,15.39524793,,,,,,,,,yes,,
161,D20150802-T125500,92,5,Krill,892.529667,155.5896311,555.8645399,174.1009691,,77.28,0.459025586,,,,,,,,,4.727434471,71.14749129,29.78653381,,,,,,,,,yes,,
161,D20150802-T125500,92,6,Krill,1189.864756,98.58729576,874.2975534,116.0333173,,87.36,2.664106161,,,,,,,,,25.70993588,75.41861127,35.82646691,,,,,,,,,yes,,
161,D20150802-T125500,92,7,Krill,1628.787982,808.1011849,1304.250466,832.3216764,,92.59,3.345990428,,,,,,,,,54.95829274,73.36438739,-13.06299583,,,,,,,,,yes,,
161,D20150802-T125500,92,10,Krill,710.1568729,807.7959895,466.1336149,818.9760411,1.14,106.99,12.16923176,711.3494117,805.2618445,704.9395155,815.3984246,467.6242885,816.5909634,461.512527,825.9822067,-10.2200125,104.2032177,-17.69647238,-10.8395302,104.3448243,-18.64721258,,Dorsal UP,C curve,C curve,Dont Length,yes,55.97896969,7.786619227
161,D20150802-T125500,93,1,Krill,1557.604866,369.9873734,846.2962541,391.0795999,1.43,46.42,8.965059045,1535.717445,336.4066718,1563.001765,374.1849611,815.7920453,355.8824359,844.7319357,396.5547143,21.35845364,32.22702648,8.330076863,22.21977675,32.29636796,7.185777615,,Dorsal DOWN,C curve,C curve,Dont Length,yes,52.12239604,165.8989492
161,D20150802-T125500,93,2,Krill,1212.961178,794.233815,861.2204329,813.3892559,2.28,79.17,9.738266165,1215.611863,799.6491346,1215.222992,768.4098022,864.9795226,818.8334549,860.3130664,788.501489,25.07410318,69.41254249,-11.56790351,24.71405752,68.52198639,-9.502987353,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,-77.38095055,45.84220907
161,D20150802-T125500,93,3,Krill,626.0886082,720.0246994,289.0588347,732.9625196,2.6,75.1,9.495351592,624.1403701,715.9590588,652.7061843,744.0714474,285.8848553,727.5214121,314.6773824,754.9536623,-12.79270827,72.35243361,-6.482121087,-10.95934572,72.58371627,-8.312738282,,Dorsal UP,Semi curve,Nearly straight,Length,yes,45.11661983,172.8903942
161,D20150802-T125500,93,4,Krill,571.7849032,643.1588856,89.21747797,654.6580272,2.63,52.27,9.12678945,564.510615,630.8530407,592.1104355,678.3384462,79.57619684,644.3178103,117.2105236,689.6603726,-11.30594496,48.97498908,-0.634490917,-10.32783376,50.18376856,-2.760787794,,Dorsal UP,Semi curve,Nearly straight,Length,yes,63.81063133,-146.0388498
161,D20150802-T125500,93,5,Krill,1268.265045,1147.222354,784.2806145,1171.878094,,58.69,8.437866096,,,,,,,,,20.47156843,49.41690429,-24.14375592,,,,,,,,,yes,,
161,D20150802-T125500,93,6,Krill,1290.282992,1132.863709,990.5925622,1156.303123,1.19,105.31,13.24126803,1297.333179,1144.986344,1287.047532,1131.570282,998.2220805,1167.42098,988.1078605,1157.135333,36.03859606,81.65932351,-39.7327216,35.2609849,81.65357243,-38.82561854,,Dorsal DOWN,C curve,C curve,Dont Length,yes,-47.84560557,-15.76779084
161,D20150802-T125500,93,9,Krill,651.8298332,424.2400121,414.0620443,435.949466,,107.24,4.253502765,,,,,,,,,-15.87828642,104.4923553,18.13922003,,,,,,,,,yes,,
161,D20150802-T125500,94,1,Krill,1598.733404,767.2981749,1129.915653,792.6994467,2.98,73.74,9.884116419,1609.162194,771.4696907,1582.308061,711.2434323,1139.225303,796.1474652,1114.054768,735.8071419,36.39932702,49.7999286,-7.147889869,35.24097286,49.92391379,-4.406813867,,Dorsal UP,Semi curve,Nearly straight,Length,yes,-62.17653633,-36.56997419
161,D20150802-T125500,94,2,Krill,1259.085623,884.1392588,947.1947909,904.1760349,2.07,91.86,8.843414929,1239.420512,893.8227593,1263.077501,881.1371275,926.3372122,915.3869834,946.1519119,902.8724362,29.97634825,77.99026187,-19.79820635,31.21053687,76.81215177,-18.62115426,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,-43.30976203,146.1041797
161,D20150802-T125500,94,3,Krill,777.1833636,525.7883368,471.9604584,539.6081241,1.14,81.21,5.861309514,786.9891683,516.9052103,775.1606738,525.7765811,481.6369015,529.7667767,470.365268,541.1511266,-2.403309614,80.74209621,7.258410569,-3.268999639,80.89885614,6.530504989,,Dorsal UP,L curve,L curve,Dont Length,yes,39.80069611,2.092752043
161,D20150802-T125500,94,4,Krill,1353.002448,605.8168455,1030.678172,623.7722005,1.63,92.28,12.51198132,1357.705457,602.3811762,1344.438463,613.4121604,1036.652137,619.7144125,1019.97012,630.8733297,36.86708187,74.68028612,0.987959012,35.60106928,73.99219026,0.229646352,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,19.27256702,33.78883604
161,D20150802-T125500,94,5,Krill,961.2623208,471.7597895,482.2181501,487.8859704,1.11,51.52,9.200760317,972.1051075,450.2713578,958.8966219,470.3797985,489.6996729,467.0283917,480.1777348,487.2058319,6.851846744,49.82402847,7.486124337,6.306670815,50.26229793,6.629964023,,Dorsal UP,C curve,C curve,Dont Length,yes,57.44637855,-20.24359209
161,D20150802-T125500,94,6,Krill,1303.950638,331.0097733,966.4880511,347.8001241,,79.51,2.86147495,,,,,,,,,31.42699083,70.67220398,18.44122164,,,,,,,,,yes,,
161,D20150802-T125500,94,7,Krill,1205.007499,356.1952996,931.2908871,373.350658,,96.38,0.869604588,,,,,,,,,31.23153045,88.74105823,20.96176039,,,,,,,,,yes,,
161,D20150802-T125500,94,12,Krill,917.4728912,824.4488008,659.3766405,838.5848146,1.58,100.63,11.13221994,914.9340506,824.6432092,931.493943,828.1917575,657.7110892,838.147399,672.7474483,843.4619742,8.44258285,98.323918,-18.40789938,9.853139888,97.6693992,-18.67149711,,Dorsal FAR,Semi curve,Nearly straight,Dont Length,yes,3.904352602,153.3507857
161,D20150802-T125500,95,1,Krill,743.8725069,188.8914467,178.0715778,211.9651431,1.17,44.09,4.938845016,745.6714731,215.8759391,745.6714731,185.8931698,176.7679791,241.6871927,177.5501383,210.6615445,-2.765809727,41.0769199,14.85680406,-2.770531786,41.09941911,16.02678315,,Dorsal UP,C curve,C curve,Dont Length,yes,-73.60422954,-92.27270474
161,D20150802-T125500,95,2,Krill,896.3941712,71.99953182,535.5183321,90.73046717,1.87,73.21,2.29026347,891.2513475,74.0566613,919.7083053,58.79961766,528.4788993,93.07694477,554.2901529,78.47663971,4.291699792,65.38086198,32.3656883,5.95250814,64.83308186,33.01389248,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,-23.54987289,167.6990932
161,D20150802-T125500,95,3,Krill,735.1175383,797.5266726,485.8455551,807.097609,2.74,102.32,6.491463914,728.7111089,800.0605492,754.7485824,785.0692766,476.7770426,812.7654293,502.3955903,798.709235,-8.282477892,100.5227593,-16.64750142,-5.907919349,100.3575468,-15.28589542,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,-28.82116817,-175.4658372
161,D20150802-T125500,95,4,Krill,820.028741,869.2004827,435.0499829,881.1935904,,65.34,7.594278326,,,,,,,,,0.005582902,63.71990684,-14.47847665,,,,,,,,,yes,,
161,D20150802-T125500,95,5,Krill,553.0621629,694.4309203,251.2562441,701.7846817,,83.97,9.197274175,,,,,,,,,-19.65300529,81.44509813,-5.601177677,,,,,,,,,yes,,
161,D20150802-T125500,95,6,Krill,462.4941355,689.4040886,7.75200753,702.6966826,,55.34,1.309907716,,,,,,,,,-17.03530949,52.53862838,-3.502890356,,,,,,,,,yes,,
161,D20150802-T125500,96,1,Krill,1286.860459,666.2171343,680.9086913,688.4043836,2.47,46.94,11.21146508,1278.165456,661.4198913,1334.233235,626.3400511,671.6140328,683.0074852,731.5795715,646.1286789,16.43044835,39.22153441,-1.618355554,18.534785,39.3092016,-0.333318349,,Dorsal UP,Semi curve,Nearly straight,Length,yes,-28.71579549,-169.253592
161,D20150802-T125500,96,2,Krill,1307.833406,1138.880501,719.1330381,1165.077138,2.07,51.53,21.69539692,1308.52301,1138.880501,1296.110144,1141.983718,721.626879,1164.623713,685.8062548,1164.623713,18.26045882,40.42465053,-19.451552,17.09509625,38.8577965,-18.75110001,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,-31.89343527,49.09688492
161,D20150802-T125500,96,3,Krill,393.346728,654.7465997,87.34111064,663.2710014,2.08,92.92,16.87247629,400.1481123,649.0787794,379.5172465,666.0822402,94.9019829,657.795887,75.60872264,670.8318736,-30.55533549,80.06906558,-2.326528319,-32.25451973,80.50640543,-3.44763511,,Dorsal FAR,Straight,Nearly straight,Dont Length,yes,34.10664523,-4.798897169
161,D20150802-T125500,96,4,Krill,1037.788608,29.89082903,480.3089732,51.03067339,,48.24,4.936942887,,,,,,,,,8.398036169,41.8272617,22.52174385,,,,,,,,,yes,,
161,D20150802-T125500,97,1,Krill,987.9322492,241.361293,580.7962234,259.0268871,,62.72,2.774269801,,,,,,,,,8.994709296,58.75629523,20.00656941,,,,,,,,,yes,,
161,D20150802-T125500,97,2,Krill,648.3986409,172.9818752,186.5130729,193.5415986,1.24,56.29,4.142378242,666.5019707,195.1578455,649.6066801,171.3665181,210.553248,215.7080356,191.1236639,194.2958409,-7.194322653,51.55253349,19.70301466,-7.929095476,51.15344022,20.62460271,,N/A,C curve,C curve,Dont Length,yes,-54.17977236,12.55838652
161,D20150802-T125500,97,3,Krill,1459.123655,210.6162019,1106.079764,229.6933484,,81.4,3.152893793,,,,,,,,,39.4484905,66.69484639,24.91561197,,,,,,,,,yes,,
161,D20150802-T125500,97,4,Krill,821.062984,485.959573,473.311208,501.2538835,,70.72,2.697208693,,,,,,,,,0.066269485,70.24321045,8.227591604,,,,,,,,,yes,,
161,D20150802-T125500,97,5,Krill,709.9926897,311.4483025,230.7369639,330.5926217,,51.36,2.45971058,,,,,,,,,-4.90791898,49.2830453,13.58546574,,,,,,,,,yes,,
161,D20150802-T125500,97,6,Krill,823.6476442,926.121835,478.1599908,938.8517594,2.47,73.66,14.23614185,815.485983,924.988271,850.6264688,929.2958144,469.2955198,937.287441,499.5390089,943.0232751,-0.284226141,71.43838933,-19.874922,1.962672875,70.41021244,-19.89647098,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,-4.020525609,155.6440188
161,D20150802-T125500,97,7,Krill,1511.269828,1178.983445,1042.681791,1205.520733,1.16,75.09,14.87045625,1509.418756,1184.049444,1523.475808,1168.278118,1041.3018,1209.660706,1051.158879,1193.88938,32.46240955,50.90758987,-26.6564241,32.79736622,50.40808486,-25.66052782,,Dorsal UP,C curve,C curve,Dont Length,yes,-68.01878088,145.8648067
161,D20150802-T125500,97,8,Krill,1225.27319,882.3608571,882.0031252,902.0016323,,77.58,7.216318846,,,,,,,,,26.31312737,70.93033562,-17.1846719,,,,,,,,,yes,,
161,D20150802-T125500,98,1,Krill,694.7007652,937.261369,228.1688745,947.4555106,1.85,54.66,21.11622304,684.5066236,912.0758428,698.8983529,946.2561998,218.2745607,920.7708459,235.0649115,954.6513752,-6.34071656,51.6977674,-13.73923399,-5.7081888,52.03926401,-15.4432689,,Dorsal UP,L curve,L curve,Dont Length,yes,71.09306233,170.7722529
161,D20150802-T125500,98,2,Krill,781.6377603,634.331111,446.754859,647.9957864,,73.57,3.619957047,,,,,,,,,-2.541819143,73.51455127,-1.18402902,,,,,,,,,yes,,
161,D20150802-T125500,98,3,Krill,1241.54737,136.3564205,746.2237191,154.1132836,2.16,58.06,7.253732052,1233.725778,106.8950906,1245.197446,149.1316874,725.9952792,128.2277376,752.9093899,165.2560683,17.60863394,46.15154355,21.55376783,18.69646509,47.69348109,20.5049884,,Dorsal DOWN,Semi curve,Nearly straight,Dont Length,yes,41.26369667,-130.8940256
161,D20150802-T125500,98,4,Krill,1246.665559,312.4594339,885.5402418,329.6404279,,73.35,2.002689983,,,,,,,,,25.87696257,66.14112404,18.33330531,,,,,,,,,yes,,
161,D20150802-T125500,98,5,Krill,1299.94859,962.5772551,963.4223068,984.165029,2.93,89.18,12.57700047,1310.898819,961.0129367,1264.751426,961.0129367,974.2222365,983.8221741,929.3082429,982.9650368,32.4623124,71.81713461,-22.72189081,29.59472603,72.3986253,-22.85559161,,Dorsal UP,Semi curve,Nearly straight,Length,yes,4.059710948,-10.79337841
161,D20150802-T125500,98,6,Krill,1319.211867,270.6694501,942.9580952,289.333724,,72.1,0.506180433,,,,,,,,,28.93806985,62.96503161,19.90201798,,,,,,,,,yes,,
161,D20150802-T125500,99,1,Krill,1351.968043,349.2842712,677.9698772,368.4576041,2.27,43.61,11.43069035,1337.486365,350.6634786,1416.101186,339.6298195,663.3814006,368.4576041,718.9753249,359.3890916,16.56474529,34.79195869,8.503095474,18.42123566,33.48092043,8.518138481,,Dorsal UP,Straight,Nearly straight,Length,yes,-7.194663809,145.4123147
161,D20150802-T125500,99,2,Krill,1108.193137,274.4622704,608.642005,293.0664173,2.46,52.92,5.581441893,1095.94093,265.4469701,1126.37434,304.8976875,600.4433006,285.4639823,619.3748545,322.2836186,12.07899678,47.94255704,15.27569045,13.11544313,46.89447356,13.30724675,,Dorsal DOWN,Semi curve,Nearly straight,Dont Length,yes,43.301378,123.6800116
161,D20150802-T125500,99,3,Krill,1331.305629,939.7653177,810.6804428,963.2508793,2.12,58.02,14.06585972,1326.334233,933.7653568,1361.648289,963.9365891,805.3661917,958.9651929,844.2802243,988.279288,21.29776381,45.68426789,-13.31815719,22.93122883,45.89911031,-14.64451794,,Dorsal UP,Straight,Nearly straight,Dont Length,yes,40.52975894,175.9520981
161,D20150802-T125500,99,4,Krill,1464.958109,1090.47332,1131.570282,1114.725671,1.34,101.78,18.3117153,1459.533367,1086.678648,1479.590379,1101.078555,1126.651059,1109.210179,1143.048468,1124.564116,42.82505112,72.33410502,-31.34815161,43.68847643,71.53610029,-31.98893314,,Dorsal FAR,Straight,Nearly straight,Dont Length,yes,19.74351041,132.3487398
161,D20150802-T125500,99,5,Krill,1171.009137,988.6089603,889.2191706,1008.247621,,96.9,7.282837552,,,,,,,,,28.23976843,87.76853693,-29.81955555,,,,,,,,,yes,,
161,D20150802-T125500,99,6,Krill,647.6278174,1117.457813,259.3594564,1128.349663,2.34,70.99,17.90539035,645.595802,1122.164132,667.367089,1087.021503,253.9183489,1134.244196,285.4314297,1100.010561,-9.976119362,62.69215282,-28.87509074,-8.947821412,64.33729465,-27.56686524,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,-21.54949274,-119.0593091
161,D20150802-T125500,100,1,Krill,975.8739615,349.3644425,587.9284059,366.891672,1.35,65.59,5.088465651,992.5649744,335.4835328,975.9365111,352.454851,604.0468418,351.6749667,588.1538385,370.273162,9.729599396,62.09783168,15.79880101,8.809723027,62.29353379,14.8297545,,Dorsal UP,C curve,C curve,Dont Length,yes,45.08849099,2.190570644
161,D20150802-T125500,100,2,Krill,1242.590249,569.9333369,730.1318983,589.4123164,2.61,53.8,8.126706124,1220.429071,563.4153435,1267.358623,572.5405342,719.2499815,582.7042855,743.100758,591.6483267,17.44186212,47.78288691,2.286919855,18.59526284,45.48925773,1.81984835,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,-1.376401867,115.8305738
161,D20150802-T125500,100,3,Krill,950.8448671,680.4785038,663.4987912,695.8464069,,87.66,3.305775153,,,,,,,,,10.25900188,86.91501051,-5.032722053,,,,,,,,,yes,,
161,D20150802-T125500,100,4,Krill,777.4532085,669.515239,482.5922262,679.9570643,,84.54,7.851666774,,,,,,,,,-3.234638405,84.38791911,-3.925079617,,,,,,,,,yes,,
161,D20150802-T125500,100,5,Krill,507.5483191,278.2550907,148.2647943,293.7711738,,71.71,1.570146751,,,,,,,,,-18.81423685,66.14916752,20.30896741,,,,,,,,,yes,,
161,D20150802-T125500,100,6,Krill,858.2117977,998.2013477,94.46951615,1011.649285,,32.78,8.723723122,,,,,,,,,1.08098721,30.96891049,-10.69002865,,,,,,,,,yes,,
161,D20150802-T125500,101,1,Krill,1053.078867,225.941388,704.3868483,242.4841375,2.51,76.86,5.017527269,1045.364631,231.4270666,1082.735817,212.055764,699.2611673,247.0183938,734.1552262,231.0499262,14.30151332,69.48817644,24.35651085,16.53585367,68.81338657,25.2714195,,Dorsal DOWN,Semi curve,Nearly straight,Dont Length,yes,-22.68452701,168.2479229
161,D20150802-T125500,101,2,Krill,897.3973218,656.753008,606.3389144,671.8242029,3.07,87.03,15.651069,903.5941244,654.5100298,871.1943351,665.1385321,612.5103029,667.5385165,585.4247647,675.252752,6.454060072,85.69977692,-2.885555863,4.031229985,87.4178189,-3.67711389,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,20.42884988,-31.77984092
161,D20150802-T125500,101,3,Krill,691.0206495,1027.235749,287.0184194,1039.704954,,64.93,6.590260658,,,,,,,,,-7.088511718,60.47031936,-22.55511351,,,,,,,,,yes,,
161,D20150802-T125500,101,4,Krill,1236.536401,896.724871,918.1868866,915.0129073,,84.38,9.404936276,,,,,,,,,29.26193213,76.68509107,-19.55300109,,,,,,,,,yes,,
161,D20150802-T125500,102,1,Krill,692.3621092,740.6343678,253.0114976,752.913247,2.08,55.92,9.605719323,682.3628556,740.6343678,723.7390773,745.1167918,243.0361339,750.1926933,282.710876,760.168057,-6.808189926,54.84127801,-6.051041821,-4.755023422,54.77378127,-6.388651701,,Dorsal DOWN,Semi curve,Nearly straight,Dont Length,yes,10.64759735,175.7369638
161,D20150802-T125500,102,2,Krill,649.7135752,709.4183941,330.331902,720.1079032,,78.23,5.629193629,,,,,,,,,-11.83942558,77.06604461,-6.410801702,,,,,,,,,yes,,
161,D20150802-T125500,102,3,Krill,1111.893391,348.0722708,672.1354723,365.529066,,57.92,2.89949173,,,,,,,,,14.48804905,54.48924638,13.26602731,,,,,,,,,yes,,
161,D20150802-T125500,102,4,Krill,570.9762158,251.5945426,267.2214316,263.4286113,1.42,87.6,10.9555971,575.4084513,232.5620021,573.0619737,253.9410202,271.3590538,246.5333208,269.9798464,265.4974224,-17.55691716,78.86481997,27.53620302,-17.81107304,79.27472088,26.20153282,,Dorsal DOWN,C curve,C curve,Dont Length,yes,76.82519175,-21.9772981
161,D20150802-T125500,103,1,Krill,1229.615107,418.3308411,731.8807109,436.8484243,1.71,55.9,7.434682842,1251.027302,393.3499473,1227.632497,423.4856287,748.7527273,409.4883978,733.2487122,444.6004319,18.65794058,47.28564853,9.653660395,17.950651,48.20482684,8.393860786,,Dorsal UP,L curve,L curve,Dont Length,yes,55.35410045,-39.78501107
161,D20150802-T125500,103,2,Krill,1062.140031,1061.085274,660.3694332,1083.867222,,66.92,2.315429586,,,,,,,,,13.47875953,60.70343873,-24.72537426,,,,,,,,,yes,,
161,D20150802-T125500,103,3,Krill,1264.653324,1172.889488,527.1789799,1199.511628,,38.28,6.692762797,,,,,,,,,13.15450009,31.98836817,-16.40961984,,,,,,,,,yes,,
161,D20150802-T125500,104,1,Krill,1436.679087,422.5926807,1072.450169,441.3999869,2.27,85.92,7.117368672,1435.998948,431.8879059,1443.480471,393.1200152,1073.041594,448.8913668,1075.604434,412.4201754,36.96099864,65.03315669,11.04111767,36.88372509,64.08406474,13.10072372,,Dorsal DOWN,Semi curve,Nearly straight,Length,yes,-79.35312805,88.64334604
161,D20150802-T125500,104,2,Krill,1355.521001,678.5100698,946.9794137,701.4494388,,65.12,1.130088874,,,,,,,,,28.69463249,58.35514635,-3.390780657,,,,,,,,,yes,,
